Country,Year,Default,Debt_GDP,ExtDebt_GDP,DebtServ_XGDP,RealGDP_growth,GDP_per_capita_USD,Inflation,fiscal_balance,primary_balance,CurrentAccount_GDP,Reserves_months,ExchangeRate_change,Trade_openness,US_FedFundsRate,World_GDP_growth,Oil_price_index,VIX,ICRG_political,ElectionYear
Republic of Congo ,2010,0,52.87155537,29.37421412,9.159840247,-1.005453834,14068.88835,73.30875886,-3.283965035,-1.657699248,-8.473129338,10.98292483,-25.92513217,93.7321653,0.791263176,0.974419265,131.4969109,65.62633475,49.25102647,1
Republic of Congo ,2011,0,95.09212806,82.99941097,5.523248989,-4.430159933,17696.7153,14.58256126,-12.96364463,-15.32396611,-15.82798708,9.505567726,54.59775091,75.13874259,7.447861118,0.958045546,122.2600292,55.47156489,39.45137198,0
Republic of Congo ,2012,0,66.69713711,27.75183996,36.15066154,8.863262557,51099.10743,19.72901741,2.053148888,0.432182862,-5.501147563,2.910272791,80.98066597,146.1869994,14.64800191,0.482759203,107.9548057,29.91526933,92.23225893,1
Republic of Congo ,2013,0,127.0617895,29.21837301,13.57337279,7.681402188,27670.51633,78.26313475,4.759205622,1.809992151,-8.027195634,8.898252285,-3.478790298,84.19968284,0.962378423,-2.596077254,161.9049972,59.08880056,97.59398757,0
Republic of Congo ,2014,0,126.6905009,70.84837307,30.53948696,-8.321949163,1732.557964,4.796623728,9.059508181,11.86999736,5.379969174,1.662631972,74.56228613,105.4696156,1.050847391,1.810746368,134.7127345,30.24177867,48.61302041,0
Republic of Congo ,2015,0,82.05555176,46.45009887,33.38553812,0.333069785,29826.7992,40.93475139,-11.27994732,-10.72707372,15.33210655,10.78029228,-0.191281059,21.99448489,8.926748474,-2.344692071,156.5407781,12.63416889,28.98485833,0
Republic of Congo ,2016,1,65.60648421,93.83899664,35.06452369,-5.49883309,5347.237122,-2.578344365,-1.689491612,-0.370093793,-1.806331165,2.215211241,69.13868924,59.18917684,3.751015693,4.217268126,72.98824435,45.59042113,37.80298617,0
Republic of Congo ,2017,0,67.13277355,18.01087614,39.70579825,-1.78445821,59125.07971,31.41477693,-0.811565812,0.096733215,9.866606911,8.117009361,-39.52552055,135.5299036,6.153468505,3.221764286,159.3482443,44.20791814,73.65338768,0
Republic of Congo ,2018,0,124.7428883,56.03730767,15.29138985,7.536959965,35410.26076,68.39304727,8.061913345,5.928100698,-14.15958532,7.517797654,48.2864498,118.6646779,12.45760729,0.17463306,119.2292162,63.41041811,33.8346696,0
Republic of Congo ,2019,0,62.66333276,92.66693774,29.85851697,0.550290398,15614.99727,4.46084437,0.681916015,1.251555649,15.79865515,9.434346043,51.57071209,89.7780247,2.982730263,2.82422744,55.06519035,70.59717176,82.40978184,0
Republic of Congo ,2020,0,47.17771858,91.37022944,9.03899504,-3.315694133,33953.94547,88.27513581,-11.36225886,-13.57376529,-13.89621047,6.843141277,23.71387451,137.0207619,10.78949905,-0.902666941,85.1737331,34.81279421,93.84241919,0
Republic of Congo ,2021,0,31.00948444,24.08762921,19.2383252,-5.842232918,4888.966072,90.49739951,-4.091216901,-4.683798177,-12.31595278,1.185015617,53.06362958,83.20866672,7.567282699,-0.612749415,53.86345876,41.46311071,97.09212121,0
Republic of Congo ,2022,0,80.67010571,42.99739301,34.67900927,6.006497188,48053.51086,6.023989388,1.369063213,1.782842028,-15.74144786,8.617231922,88.47755058,93.64591834,13.57436539,-0.172798348,118.5311783,42.92802938,20.74604048,1
Dominican Republic,1980,0,82.67717286,65.720926,17.86803161,2.490360307,55542.08482,99.02690582,2.507110802,2.860397486,-7.612819939,4.906277427,60.07822375,69.67987014,3.451559323,5.756658003,169.55174,32.81158324,96.6523332,0
Dominican Republic,1981,0,129.3181324,24.34553963,25.68833832,-0.638690791,52504.32998,26.24060311,6.576849965,4.291290521,2.096417869,4.183277514,94.19440435,100.6052048,12.05653175,1.364647071,81.60370203,79.12146919,79.21555353,1
Dominican Republic,1982,0,48.76103054,97.12199548,22.63207053,-5.650312923,20702.92886,3.830675469,-10.487322,-13.28070619,19.51976446,11.90424582,17.29184708,61.47019902,7.198065902,2.261823532,134.4171841,70.79528819,26.72401858,0
Dominican Republic,1983,0,69.52886558,92.32743959,27.60830359,-3.315072517,19748.35674,-4.467952978,8.788553669,10.57795955,11.73472139,7.289597309,29.24360976,70.11398308,9.154529613,3.712582867,80.07006716,67.79696022,53.2192375,1
Dominican Republic,1984,0,125.0927461,25.02551611,39.05130363,9.196868535,2394.73039,37.89490406,-13.5215147,-12.16598008,-4.782567884,8.673269343,-10.43919541,145.6224142,1.382301258,-0.131932723,92.75561376,45.07815843,76.00363797,0
Dominican Republic,1985,0,127.0710694,20.90399151,6.950743428,0.401798752,39188.60141,61.1300485,9.594053364,7.084966792,3.033842316,6.552750575,97.84025017,34.47012837,3.07547375,-0.959336845,85.32219395,66.49612495,96.53483941,0
Dominican Republic,1986,0,69.99943988,17.68676345,25.08865311,-1.986014375,32233.81562,29.87882124,6.444177322,4.208670434,4.932321238,9.354685428,-41.72948973,33.68319488,11.60036822,5.682166552,146.7507007,28.68087532,33.13131149,0
Dominican Republic,1987,0,79.68612303,91.84992976,35.20600727,0.428440847,27722.97837,82.85532337,1.506819569,3.862322227,12.90908885,9.148836458,3.793062643,25.63108253,3.358626618,0.893538521,129.0093417,49.24546275,30.21866255,1
Dominican Republic,1988,0,59.42716581,27.42614288,21.84839491,5.579770118,54485.56791,70.24365893,3.374887507,4.989660916,9.458071417,8.05718033,-5.345425285,61.60578757,1.387947413,-2.985682561,158.1948719,37.50426429,57.78776426,0
Dominican Republic,1989,0,141.2321342,47.46564357,7.748451508,-3.19782127,10322.37039,31.76696086,-13.18269985,-10.20573807,2.771645079,11.97404521,7.976756969,71.76980152,8.958049234,4.539464687,82.9915156,21.99393381,97.4479115,0
Dominican Republic,1990,0,35.42368955,50.39662291,24.61887733,-6.425877581,877.0761214,72.10251499,-13.96300343,-15.43907873,6.767321082,5.787625642,87.65767908,32.28703373,8.219047742,2.396977452,51.37228036,15.0829402,97.71033722,1
Dominican Republic,1991,0,141.387425,63.91099398,16.62258618,1.698722367,4676.992192,93.75121238,-12.45585509,-12.52903715,9.836704439,8.621212005,5.20568111,91.3870294,9.118408935,-1.482972936,152.0764351,49.07528681,38.23317928,0
Dominican Republic,1992,0,108.9026387,16.45618094,10.42296249,3.30408207,13635.27484,4.775079847,-12.81600463,-14.39724718,-14.67423763,9.674446572,87.54649791,95.82919878,9.274582445,-2.728742761,67.22809377,16.83473944,45.54777184,0
Dominican Republic,1993,0,89.10437985,30.40827557,34.71620796,4.254360059,2287.147291,27.14091582,-1.315469163,-0.578668332,-11.98178155,4.82439916,13.50082925,117.6334702,7.502960188,-0.376658121,86.94578366,60.26021677,92.64255885,0
Dominican Republic,1994,0,24.2456779,93.83413482,23.25598295,7.639751815,30319.76953,43.64922361,-9.613900322,-11.92141489,7.543371556,5.757512817,78.21531538,146.8758552,7.406608809,5.350983859,95.85292287,74.50279351,78.78731927,0
Dominican Republic,1995,0,81.82750494,91.75690965,37.66467443,-2.576517586,19051.20018,47.28896341,6.50514093,4.268599967,14.01702248,11.64542356,28.26251478,100.5157921,13.86248348,5.40142053,162.0203138,21.34742768,97.78531429,0
Dominican Republic,1996,0,73.00725365,80.31615827,33.21057766,-8.492902075,11074.83558,51.93054271,-3.856284423,-6.424957075,-3.629508692,0.871346697,-3.297073486,34.51460487,8.008225873,-0.200968623,143.8837716,42.9657005,91.45186904,0
Dominican Republic,1997,0,40.95844556,11.74611211,29.25401278,9.166971673,45080.01927,26.56582519,2.387761911,3.549278405,19.1956129,4.355900021,17.40246985,31.50815162,9.259503036,4.523378935,77.63981548,61.71422151,37.20768403,0
Dominican Republic,1998,0,105.3332485,39.43060916,5.175892618,-1.299761451,12505.74418,65.06226283,1.321827324,1.286262789,-11.35713069,6.091449067,13.65716185,121.0810923,4.004540879,0.976607909,139.6831716,30.07877627,80.77814875,0
Dominican Republic,1999,0,146.249618,66.51628618,19.97382098,2.465150193,41350.02453,62.73387287,-7.003674027,-6.297286729,-3.332028718,0.51684742,-11.01289069,104.5434367,13.06639801,2.889102742,156.2221993,74.45351637,23.88521852,0
Dominican Republic,2000,0,93.08454544,34.76711906,11.91201986,3.326106463,21151.11488,55.67125816,-8.920810662,-6.645004382,-4.859078261,10.83996166,-6.554190501,41.04887131,0.36552139,0.009994883,108.3345804,72.19258912,85.4266223,0
Dominican Republic,2001,0,112.9179259,91.86280255,36.87792689,0.930274174,30856.11731,6.94498078,-6.438592868,-4.996621959,17.21183763,3.791810602,-22.0319118,52.93679645,8.358401434,1.643753366,86.8929371,17.2628049,68.124541,1
Dominican Republic,2002,0,28.89855883,67.05005156,11.11043946,-5.894849405,56051.86228,45.08162857,4.916459346,4.686796855,-8.584859297,3.463605569,0.400083581,117.5312503,5.757754428,-0.355984981,151.8474159,11.91798401,96.48807701,0
Dominican Republic,2003,0,74.29670946,16.47160456,15.01210181,5.102861002,2529.892599,32.40382319,-0.34307879,2.563057141,-1.168368878,9.933751247,43.66087049,93.60025163,9.058562933,-2.449970739,141.63368,78.35209381,96.80259644,1
Dominican Republic,2004,0,35.12660307,91.810503,23.08928687,6.075039486,30165.7911,46.55903933,-8.661533437,-8.92399683,-12.51064642,3.696807128,7.983725306,96.05000813,5.402580747,-1.745596324,61.68682377,76.95325173,24.06520872,1
Dominican Republic,2005,0,99.66345862,96.19899924,14.21772666,1.05951172,51309.05073,91.79597573,5.446161077,3.120865116,0.850649542,8.06265983,56.84848164,47.30112727,10.76531868,-0.38392955,150.001946,39.55999231,32.84171884,0
Dominican Republic,2006,1,142.0026806,16.99411766,12.3452637,-0.228776788,35402.06263,45.45579103,-13.63101535,-10.67508686,14.29616678,9.947286155,98.04672545,101.7775376,0.304971645,5.786284056,123.2776899,13.53943269,58.73656379,1
Dominican Republic,2007,0,106.0311052,57.91242114,25.96847638,-7.721236337,16829.16986,-3.532016857,2.479584375,-0.383491245,-7.838421524,9.613483749,6.565161923,120.1817174,6.088341582,5.691049352,163.0053435,53.32128869,90.359482,0
Dominican Republic,2008,0,29.98439628,37.3027854,8.112533296,-8.32096677,24041.56377,41.0778575,-4.022479856,-3.723178499,12.43168289,9.49243348,19.39588211,135.0827893,12.468954,4.448970082,78.60763128,30.53870752,85.15561138,1
Dominican Republic,2009,0,66.10660665,45.35551688,7.035871555,-3.208703089,40911.85804,81.16805891,3.282259652,2.136832584,16.45246329,1.519332053,-25.38347646,115.7732522,3.753010767,-0.90744554,88.73246269,75.57060908,97.14960211,0
Dominican Republic,2010,1,91.58623933,26.16860962,18.02858533,-3.78307689,53481.47009,76.90639694,8.186532006,8.207844912,-17.08168441,1.418240127,8.832292867,94.92883463,0.791263176,0.974419265,131.4969109,65.62633475,69.44672937,0
Dominican Republic,2011,0,72.4170083,62.02648918,30.22325591,9.073129019,2751.662513,48.90595772,3.750852449,4.103130164,10.25698145,4.027855411,59.02486762,107.5237099,7.447861118,0.958045546,122.2600292,55.47156489,40.52508156,0
Dominican Republic,2012,0,128.3737214,96.21814179,24.41823654,5.672454849,4570.867667,21.22574635,-3.950866117,-5.51029074,-9.786262554,0.913400634,-17.38928004,83.06449013,14.64800191,0.482759203,107.9548057,29.91526933,22.00853116,0
Dominican Republic,2013,0,125.9072306,55.27653402,19.8006764,3.198485905,19705.57596,43.83430961,-11.22560796,-10.88445543,-12.9868935,6.25494197,-22.6918927,49.49677161,0.962378423,-2.596077254,161.9049972,59.08880056,37.83411926,0
Dominican Republic,2014,0,99.53803261,17.46231233,24.80130475,0.35296178,14196.94716,54.18873304,5.158774395,6.695141067,4.044895681,5.039993762,6.456231047,134.6869065,1.050847391,1.810746368,134.7127345,30.24177867,74.02185584,0
Dominican Republic,2015,0,68.54953287,65.80012001,17.79080196,-6.652649385,16116.37391,99.98650102,-3.482361827,-4.883302804,8.224104649,6.905797994,72.79742286,89.24094231,8.926748474,-2.344692071,156.5407781,12.63416889,94.10198587,0
Dominican Republic,2016,0,53.19372859,40.6200695,37.76512174,9.569133444,13509.81892,62.63869947,-13.11719191,-13.81663511,-4.209560571,3.936068195,43.54857846,97.26138045,3.751015693,4.217268126,72.98824435,45.59042113,45.67229338,0
Dominican Republic,2017,0,33.76366137,87.03326706,6.921671182,-2.499186035,11990.75542,67.89781766,2.976384944,1.585841103,-18.43305172,6.086171034,93.63690664,148.7141588,6.153468505,3.221764286,159.3482443,44.20791814,90.05634642,0
Dominican Republic,2018,0,66.13669885,49.12103335,28.56870177,-7.861487951,8098.250822,46.60268507,-7.703700852,-5.780342466,16.34818097,4.349564807,85.68106524,148.0520382,12.45760729,0.17463306,119.2292162,63.41041811,51.59185987,0
Dominican Republic,2019,0,73.71242724,27.3555648,36.19489327,-0.124022086,56057.06167,32.22140283,-13.77779426,-12.42790071,9.229876674,2.744893061,-27.32942048,96.22042805,2.982730263,2.82422744,55.06519035,70.59717176,44.66169995,0
Dominican Republic,2020,0,107.8569803,27.19950604,33.13596481,7.479960232,8908.110995,80.36006328,7.568775374,9.795953998,-9.133327733,7.967716833,-43.61708381,24.41444406,10.78949905,-0.902666941,85.1737331,34.81279421,60.70753942,0
Dominican Republic,2021,0,105.5607772,79.18877626,11.44143622,7.745820036,12502.90535,46.96789406,-2.922472698,-4.90217334,-0.12544577,8.244512867,9.864210129,71.49917995,7.567282699,-0.612749415,53.86345876,41.46311071,55.38187939,1
Dominican Republic,2022,0,29.11405815,33.90288385,15.35742221,-9.780681679,15002.06372,99.44246365,-7.975973671,-10.53449584,-18.8882884,10.03616447,28.31192182,141.8481264,13.57436539,-0.172798348,118.5311783,42.92802938,93.10398948,1
Kenya,1980,0,71.38371101,79.05100547,30.09667785,7.725914895,56000.98793,42.9976603,2.909663947,0.62596497,-6.428688728,10.55964551,27.33559228,57.47985701,3.451559323,5.756658003,169.55174,32.81158324,57.46055579,0
Kenya,1981,0,43.63125274,28.52985797,7.949469571,-4.57031565,45416.13378,2.140029783,7.147559442,5.113669439,0.901409423,8.6013119,-29.88390983,149.9049291,12.05653175,1.364647071,81.60370203,79.12146919,42.18683098,1
Kenya,1982,0,40.38565169,38.95177318,33.41515949,-9.220552721,47445.05599,66.67070439,-14.99232312,-14.79382716,0.688944605,8.406227997,-31.27738518,30.96127849,7.198065902,2.261823532,134.4171841,70.79528819,87.4052462,1
Kenya,1983,0,127.5492795,51.89382752,30.16174306,6.955805407,6554.068094,-0.102647653,2.196304626,5.021777048,-11.67260488,1.151770151,-42.97088663,93.85484353,9.154529613,3.712582867,80.07006716,67.79696022,99.89996093,0
Kenya,1984,0,25.44897817,94.88762647,30.53623272,7.27733512,50227.69954,21.30266767,4.17529235,3.31870485,11.06989465,1.762461277,77.62898891,87.00841682,1.382301258,-0.131932723,92.75561376,45.07815843,71.85371353,0
Kenya,1985,0,74.49377387,93.85582823,8.508447959,1.924621597,24669.12698,32.14251654,-9.751814318,-7.000764702,-8.045513659,9.844471169,92.16162071,53.19587874,3.07547375,-0.959336845,85.32219395,66.49612495,40.03690951,0
Kenya,1986,0,41.86647525,28.61846879,30.12161907,1.488675146,15990.53466,72.64577649,-2.759404215,-5.530199445,3.216400927,3.178939509,-32.64724697,143.318927,11.60036822,5.682166552,146.7507007,28.68087532,39.10520616,0
Kenya,1987,0,134.312928,42.23971371,28.79363438,6.262405452,34672.27999,46.89477227,-12.76785253,-10.20661931,-9.139110978,4.588998192,-18.03164472,100.4922573,3.358626618,0.893538521,129.0093417,49.24546275,24.6165357,0
Kenya,1988,0,92.41526673,23.44594496,34.08228718,5.726191054,49384.31948,-1.992177212,3.668747063,1.755662707,-2.993285081,2.170919567,-36.52056729,49.92967685,1.387947413,-2.985682561,158.1948719,37.50426429,26.18344308,0
Kenya,1989,0,50.07948273,55.89865714,6.455858469,7.802109469,46785.53342,59.76923438,6.186400464,8.661250378,-11.69941499,2.744247639,81.62532567,69.92626572,8.958049234,4.539464687,82.9915156,21.99393381,93.19864761,1
Kenya,1990,0,85.31554733,51.45242956,5.808873396,1.054948952,53432.84971,38.20080493,-12.29533357,-14.95796899,5.320311701,9.417298207,93.80631003,113.7598255,8.219047742,2.396977452,51.37228036,15.0829402,27.71896856,0
Kenya,1991,0,115.0932268,91.06841462,18.0552485,9.352941855,55709.49151,91.79262355,5.411506336,8.100823021,-2.976625594,3.511385624,-10.73051349,58.70057265,9.118408935,-1.482972936,152.0764351,49.07528681,58.74750786,0
Kenya,1992,0,144.5553412,93.700484,10.20758993,9.922936619,14515.88766,47.45404267,4.289254262,2.494043848,-19.35530782,5.663902112,-4.46242551,134.3488063,9.274582445,-2.728742761,67.22809377,16.83473944,75.84974238,0
Kenya,1993,0,48.65798055,44.52106519,24.54345671,-7.6691078,25604.31628,69.44239032,-6.327166991,-7.51088263,-18.87340024,2.24422079,4.400452662,41.53760673,7.502960188,-0.376658121,86.94578366,60.26021677,88.02838262,0
Kenya,1994,0,135.2036304,54.25641487,37.10721155,6.990875191,1173.323791,17.98119169,2.257238248,2.202892313,-1.154627261,8.296193923,25.36956391,54.38566168,7.406608809,5.350983859,95.85292287,74.50279351,33.70167602,0
Kenya,1995,0,141.4595348,90.66126242,18.70179056,-0.003554845,52795.50306,74.90222428,-14.9987969,-15.71447162,-12.67096532,8.875101943,52.3691468,38.83681974,13.86248348,5.40142053,162.0203138,21.34742768,55.02229433,1
Kenya,1996,0,139.1346708,82.6037027,34.5732632,-2.248673234,9527.957443,70.7003076,8.294941362,9.300109177,3.401681926,4.659461656,25.65858749,33.54324904,8.008225873,-0.200968623,143.8837716,42.9657005,40.1184156,1
Kenya,1997,0,102.6038664,10.32906802,5.008430608,2.261446198,51730.0463,89.9285794,-1.240419117,1.608427486,-3.672328729,9.52458643,92.65023725,59.04100505,9.259503036,4.523378935,77.63981548,61.71422151,40.4658472,0
Kenya,1998,0,101.8766851,38.80536078,10.89801252,-8.880688855,19964.42312,-1.448727619,0.508471602,1.147030546,6.176793422,3.258926497,-35.01598122,149.893237,4.004540879,0.976607909,139.6831716,30.07877627,44.3071446,0
Kenya,1999,0,72.41738231,47.95968177,6.064823888,0.129222375,22277.57532,41.98757325,1.616485338,2.945397795,18.09580696,8.456894414,69.79082684,32.26282372,13.06639801,2.889102742,156.2221993,74.45351637,66.96929715,0
Kenya,2000,0,117.8117247,30.67446553,16.48515132,7.417811401,2636.195593,66.31131729,-0.96577457,-3.437743068,1.149445392,8.894592686,0.172463622,47.69028494,0.36552139,0.009994883,108.3345804,72.19258912,21.32619773,1
Kenya,2001,0,89.06822239,27.96144543,36.78663585,-5.730769677,19814.66375,4.992209508,6.419097188,7.185971763,11.49514414,11.63955984,6.632153213,55.31018388,8.358401434,1.643753366,86.8929371,17.2628049,52.70130291,0
Kenya,2002,0,108.0669493,13.40060559,8.393324326,-1.472202105,53335.31186,38.11342705,0.242545804,-0.034355534,10.12163985,3.17169915,56.32441656,100.486859,5.757754428,-0.355984981,151.8474159,11.91798401,34.94641082,0
Kenya,2003,0,75.6995275,67.90327526,26.22434219,8.789617754,1825.179847,93.92539332,7.693999781,10.00869393,16.87164417,1.57767052,89.40656648,116.8949405,9.058562933,-2.449970739,141.63368,78.35209381,97.36948068,0
Kenya,2004,0,115.0945403,33.62592614,20.80235787,-1.428723244,24557.75014,40.77312154,-0.441709444,-1.112442846,-11.43928531,3.524907356,57.43011678,117.7513777,5.402580747,-1.745596324,61.68682377,76.95325173,66.61833274,0
Kenya,2005,0,127.1812973,14.71124606,37.84638743,-2.832647353,2174.5579,98.46750227,-10.72193945,-9.645214586,13.09307883,1.912915261,66.37908631,21.12267765,10.76531868,-0.38392955,150.001946,39.55999231,89.44763751,0
Kenya,2006,0,39.03671336,30.78813795,9.288169989,-1.189267038,22444.12848,0.968101413,7.839063896,6.207986266,16.22081514,2.451484548,62.61688632,104.7405596,0.304971645,5.786284056,123.2776899,13.53943269,35.65519894,1
Kenya,2007,0,128.280863,82.17225576,12.42097477,0.38905533,10606.64625,70.37212649,2.040687459,0.59692266,-4.289480762,4.342316886,-1.853209102,101.9957943,6.088341582,5.691049352,163.0053435,53.32128869,84.80125595,1
Kenya,2008,0,90.23854913,86.63402635,6.033968901,2.639826883,15357.43808,56.00670481,2.480974861,1.737709446,-7.447352216,5.260893587,63.53956498,87.29510865,12.468954,4.448970082,78.60763128,30.53870752,53.1825969,1
Kenya,2009,0,129.8065682,53.47596207,20.18773374,6.013856018,52692.62288,47.5566661,9.637043764,8.461424989,18.08143639,10.8928286,67.67811403,69.29711298,3.753010767,-0.90744554,88.73246269,75.57060908,34.21557511,0
Kenya,2010,0,76.06922182,47.44636034,14.72415148,-0.957955885,26332.13847,96.93897716,-13.12008614,-14.59681311,5.105312886,2.749581372,30.0100481,123.6677457,0.791263176,0.974419265,131.4969109,65.62633475,80.89961619,0
Kenya,2011,0,69.2752631,98.00683242,35.44670769,6.349618702,16645.74009,8.613292052,-4.285184823,-6.987172587,-4.77294059,11.67522822,30.5134358,64.70450341,7.447861118,0.958045546,122.2600292,55.47156489,80.96088781,1
Kenya,2012,0,138.9578952,28.05081936,26.17292846,0.674413227,35483.50116,89.07988993,-9.022615175,-7.002137185,11.67310884,9.816761914,63.95812046,49.90159537,14.64800191,0.482759203,107.9548057,29.91526933,99.67103255,0
Kenya,2013,0,52.65200478,29.38233546,26.49317583,-3.230389793,8783.785502,67.58024317,0.760661618,-1.853529197,-7.821043935,10.63692098,72.55462933,60.31237269,0.962378423,-2.596077254,161.9049972,59.08880056,82.47498094,0
Kenya,2014,0,129.7476023,36.26804593,23.61687439,3.159016562,15785.67896,22.1945877,5.170292094,7.494485187,-12.94369656,11.18860588,0.579316305,77.15422923,1.050847391,1.810746368,134.7127345,30.24177867,31.62137983,0
Kenya,2015,0,82.92267443,25.54815865,8.214761803,4.354445095,32911.00367,89.67526029,9.157767722,6.910560057,1.758785432,9.162273767,70.23433264,47.82746044,8.926748474,-2.344692071,156.5407781,12.63416889,45.80357934,0
Kenya,2016,0,86.83240753,44.14290384,20.57565393,1.160979513,14480.1256,40.07596638,-3.635097326,-6.243526904,2.648481796,9.570968064,72.131351,98.98426201,3.751015693,4.217268126,72.98824435,45.59042113,56.13815338,0
Kenya,2017,0,60.10087659,91.97508043,39.98268164,-8.867700537,40843.92592,80.49386945,4.655455766,5.03348435,13.02985929,5.534910411,-14.88115386,134.9471963,6.153468505,3.221764286,159.3482443,44.20791814,30.13222446,1
Kenya,2018,0,94.49548608,65.38130566,34.23302518,-6.602342497,29642.03074,35.82783429,7.926289801,7.940940556,-1.718905799,6.370177699,57.5426118,97.40981614,12.45760729,0.17463306,119.2292162,63.41041811,83.04311796,1
Kenya,2019,0,62.27745552,47.07518938,36.2710669,-4.294045582,46387.74749,84.34773688,2.083135813,2.030543226,12.58346158,11.22358241,-22.01991172,78.06687997,2.982730263,2.82422744,55.06519035,70.59717176,62.13588303,0
Kenya,2020,0,25.10502385,94.09697151,33.81292257,-4.347487881,56910.19878,61.84605744,-8.931686189,-8.484660224,-7.547092826,4.849942983,-36.04263305,123.5929396,10.78949905,-0.902666941,85.1737331,34.81279421,95.55596553,0
Kenya,2021,0,55.35981869,14.36178092,8.60645927,3.468416005,7213.551894,9.809896526,0.196353778,-1.081306586,3.014728087,0.98239134,36.18145181,117.245021,7.567282699,-0.612749415,53.86345876,41.46311071,67.14465156,0
Kenya,2022,0,20.82927564,28.92485601,12.96068889,-9.633026767,20279.5011,63.21463216,9.248801195,10.22649684,-11.66108884,9.271675433,86.29782982,67.7175558,13.57436539,-0.172798348,118.5311783,42.92802938,61.8319267,0
Suriname,1980,0,147.1861223,60.92997446,5.109257797,5.113635541,19377.07905,15.09120008,9.688845722,9.70325904,-4.582161963,7.091311385,-44.68114647,98.53995119,3.451559323,5.756658003,169.55174,32.81158324,25.71401223,1
Suriname,1981,0,145.5471373,65.39973609,15.62285437,-4.693150504,9325.620284,38.25187593,1.058995593,0.067456395,14.30158791,9.871073567,73.97524564,114.8795718,12.05653175,1.364647071,81.60370203,79.12146919,31.9476724,0
Suriname,1982,0,71.37018867,13.56017559,8.801259082,-3.799563076,48675.0973,12.88103635,7.174693947,9.133697949,-11.36047226,1.368839566,25.97068161,51.91022354,7.198065902,2.261823532,134.4171841,70.79528819,87.96208614,0
Suriname,1983,0,114.6882111,46.27348821,21.54776709,0.558196559,45664.75863,-2.688307855,-9.991265904,-8.624939326,12.40957852,7.64416789,79.13431731,67.61560428,9.154529613,3.712582867,80.07006716,67.79696022,99.25407823,0
Suriname,1984,0,64.95479279,68.42385683,28.6994621,-5.681487981,29220.20061,17.24808664,-8.848034876,-9.486372825,-8.685133686,3.348617712,76.52154028,33.75088917,1.382301258,-0.131932723,92.75561376,45.07815843,53.21433087,0
Suriname,1985,0,107.2421104,72.82634918,35.60768533,7.689426272,32404.91543,51.31906249,8.822190322,10.90789703,-18.62041121,10.88758884,81.29302072,148.3984362,3.07547375,-0.959336845,85.32219395,66.49612495,84.8068867,0
Suriname,1986,0,124.7059056,67.43259123,31.22260078,-8.292624413,3854.785039,45.56390162,-11.61911561,-9.097566112,-15.6026172,1.763964307,65.33109322,31.16409456,11.60036822,5.682166552,146.7507007,28.68087532,70.20686131,0
Suriname,1987,0,143.0783118,38.85069019,37.85049585,-1.112352754,33463.78893,47.65719503,-10.22233905,-10.00114145,9.835181813,10.19529664,76.44885318,41.91879627,3.358626618,0.893538521,129.0093417,49.24546275,96.72474189,0
Suriname,1988,0,72.02759586,18.41681112,6.886440164,6.988445389,47543.08898,21.00712224,-4.486285022,-6.196570321,-9.51716294,1.518373898,-23.59621892,82.37815346,1.387947413,-2.985682561,158.1948719,37.50426429,39.05097884,0
Suriname,1989,0,121.8287378,48.44012018,5.42629424,2.316877888,34557.50614,66.94192606,-0.260392806,2.234360133,6.16582369,0.788619588,-4.422027669,132.4853384,8.958049234,4.539464687,82.9915156,21.99393381,63.58685944,0
Suriname,1990,0,54.57069858,21.58789936,28.14683398,-4.153409683,16138.7903,68.94764512,0.095430474,-1.767691805,7.96795611,3.203183445,-13.62707438,66.26466298,8.219047742,2.396977452,51.37228036,15.0829402,52.70366547,1
Suriname,1991,0,148.7431995,95.28612927,15.12733436,-1.584795844,40152.63186,32.58662168,-7.700599783,-10.41006042,-6.195261423,4.330012221,61.36424556,119.9174992,9.118408935,-1.482972936,152.0764351,49.07528681,63.33727808,0
Suriname,1992,0,23.35004784,52.76537794,13.87253556,4.133887607,21880.85927,87.52285929,8.015347449,6.980269502,-1.003240512,7.705080876,-26.95353209,107.8844295,9.274582445,-2.728742761,67.22809377,16.83473944,41.50864667,0
Suriname,1993,0,98.45874485,38.55332569,16.58104807,9.465214867,32828.93507,62.62243775,7.87749769,9.239295757,-3.849316382,2.01483287,-22.66583144,103.02633,7.502960188,-0.376658121,86.94578366,60.26021677,59.81969302,0
Suriname,1994,0,105.7357776,78.9673664,14.44286203,7.862774368,29407.65219,69.8691239,-5.198298674,-2.658654156,17.89395985,5.529294236,81.84470811,129.8522426,7.406608809,5.350983859,95.85292287,74.50279351,69.98433174,0
Suriname,1995,0,109.4459224,54.81537333,22.90027422,-3.151343832,23056.14756,24.12069138,-4.142705764,-3.318991883,-7.202045506,2.849031424,55.88232894,21.84213765,13.86248348,5.40142053,162.0203138,21.34742768,26.49727072,1
Suriname,1996,0,35.65038524,37.90306216,20.40519565,9.963957586,43217.01543,-4.935778309,2.562427921,5.273459202,-12.66707831,10.3359882,81.30699669,140.789895,8.008225873,-0.200968623,143.8837716,42.9657005,79.43898038,0
Suriname,1997,0,142.0088719,83.07709682,22.9349993,-9.929906729,53067.40389,85.86443927,1.57489741,-0.870877554,-5.376286285,1.017114841,-29.09671126,127.7994034,9.259503036,4.523378935,77.63981548,61.71422151,76.52183705,0
